Done Machine
Iteration: 1 | Best Mean-Squared-Error: 0.8954480151629187

Iteration: 0 | New Error: 0.8955179737987803

Iteration: 1 | Best Mean-Squared-Error: 0.8955179737987803

Iteration: 0 | New Error: 0.8957284748290335

Iteration: 1 | Best Mean-Squared-Error: 0.8957284748290335

Iteration: 0 | New Error: 0.8958409196436623

Iteration: 1 | Best Mean-Squared-Error: 0.8958409196436623

Iteration: 0 | New Error: 0.8955549215369571

Iteration: 1 | Best Mean-Squared-Error: 0.8955549215369571

Iteration: 0 | New Error: 0.8956066587427302

Iteration: 1 | Best Mean-Squared-Error: 0.8956066587427302

Iteration: 0 | New Error: 0.8963183827813092

Iteration: 1 | Best Mean-Squared-Error: 0.8963183827813092

Iteration: 0 | New Error: 0.8957346654372998

Iteration: 1 | Best Mean-Squared-Error: 0.8957346654372998

Iteration: 0 | New Error: 0.8954584932385143

Iteration: 1 | Best Mean-Squared-Error: 0.8954584932385143

Iteration: 0 | New Error: 0.8959142662146645

Iteration: 1 | Best Mean-Squared-Error: 0.8959142662146645

Iteration: 0 | New Error: 0.8957562147325505

Iteration: 1 | Best Mean-Squared-Error: 0.8957562147325505

Iteration: 0 | New Error: 0.896122972614303

Iteration: 1 | Best Mean-Squared-Error: 0.896122972614303

Iteration: 0 | New Error: 0.8957305355130789

Iteration: 1 | Best Mean-Squared-Error: 0.8957305355130789

Iteration: 0 | New Error: 0.8956793916721447

Iteration: 1 | Best Mean-Squared-Error: 0.8956793916721447

Iteration: 0 | New Error: 0.896001159765588

Iteration: 1 | Best Mean-Squared-Error: 0.896001159765588

Iteration: 0 | New Error: 0.8954593060170157

Iteration: 1 | Best Mean-Squared-Error: 0.8954593060170157

Iteration: 0 | New Error: 0.8956342842857595

Iteration: 1 | Best Mean-Squared-Error: 0.8956342842857595

Iteration: 0 | New Error: 0.8954518953354021

Iteration: 1 | Best Mean-Squared-Error: 0.8954518953354021

Iteration: 0 | New Error: 0.8957173613325873

Iteration: 1 | Best Mean-Squared-Error: 0.8957173613325873

Iteration: 0 | New Error: 0.8955954542888432

Iteration: 1 | Best Mean-Squared-Error: 0.8955954542888432

Iteration: 0 | New Error: 0.8956161550660943

Iteration: 1 | Best Mean-Squared-Error: 0.8956161550660943

Iteration: 0 | New Error: 0.8955898018206466

Iteration: 1 | Best Mean-Squared-Error: 0.8955898018206466

Iteration: 0 | New Error: 0.8954453224440893

Iteration: 1 | Best Mean-Squared-Error: 0.8954453224440893

Iteration: 0 | New Error: 0.895656628750682

Iteration: 1 | Best Mean-Squared-Error: 0.895656628750682

Iteration: 0 | New Error: 0.8954704450735615

Iteration: 1 | Best Mean-Squared-Error: 0.8954704450735615

Iteration: 0 | New Error: 0.8954478314473721

Iteration: 1 | Best Mean-Squared-Error: 0.8954478314473721

Iteration: 0 | New Error: 0.8955178884796022

Iteration: 1 | Best Mean-Squared-Error: 0.8955178884796022

Iteration: 0 | New Error: 0.8954680012443749

Iteration: 1 | Best Mean-Squared-Error: 0.8954680012443749

Iteration: 0 | New Error: 0.8955971060661151

Iteration: 1 | Best Mean-Squared-Error: 0.8955971060661151

Iteration: 0 | New Error: 0.8955594281815425

Iteration: 1 | Best Mean-Squared-Error: 0.8955594281815425

Iteration: 0 | New Error: 0.8959297446851562

Iteration: 1 | Best Mean-Squared-Error: 0.8959297446851562

Iteration: 0 | New Error: 0.8955391682504071

Iteration: 1 | Best Mean-Squared-Error: 0.8955391682504071

Iteration: 0 | New Error: 0.8958063748140974

Iteration: 1 | Best Mean-Squared-Error: 0.8958063748140974

Iteration: 0 | New Error: 0.8960079234470116

Iteration: 1 | Best Mean-Squared-Error: 0.8960079234470116

Iteration: 0 | New Error: 0.8955715583822261

Iteration: 1 | Best Mean-Squared-Error: 0.8955715583822261

Iteration: 0 | New Error: 0.8956651705624096

Iteration: 1 | Best Mean-Squared-Error: 0.8956651705624096

Iteration: 0 | New Error: 0.8954754897774461

Iteration: 1 | Best Mean-Squared-Error: 0.8954754897774461

Iteration: 0 | New Error: 0.8957762566067246

Iteration: 1 | Best Mean-Squared-Error: 0.8957762566067246

Iteration: 0 | New Error: 0.8954499891818133

Iteration: 1 | Best Mean-Squared-Error: 0.8954499891818133

Iteration: 0 | New Error: 0.895562247938815

Iteration: 1 | Best Mean-Squared-Error: 0.895562247938815

Iteration: 0 | New Error: 0.8954660422272496

Iteration: 1 | Best Mean-Squared-Error: 0.8954660422272496

Iteration: 0 | New Error: 0.8956303955697174

Iteration: 1 | Best Mean-Squared-Error: 0.8956303955697174

Iteration: 0 | New Error: 0.8955455064073783

Iteration: 1 | Best Mean-Squared-Error: 0.8955455064073783

Iteration: 0 | New Error: 0.8955861465120459

Iteration: 3 | Best Mean-Squared-Error: 0.44143725816034474

Iteration: 0 | New Error: 0.8956090132354761

Iteration: 3 | Best Mean-Squared-Error: 0.4509619196517864

Iteration: 0 | New Error: 0.8955897232189092

Iteration: 1 | Best Mean-Squared-Error: 0.8955897232189092

Iteration: 0 | New Error: 0.8957003978454071

Iteration: 1 | Best Mean-Squared-Error: 0.8957003978454071

Iteration: 0 | New Error: 0.8955874823243251

Iteration: 1 | Best Mean-Squared-Error: 0.8955874823243251

Iteration: 0 | New Error: 0.8955709302238006

