Done Abalone
Output: 0.09932289817859696 | Original: -0.28962384982783573
Output: 0.40124424258249625 | Original: -0.28962384982783573
Output: -0.9883594054907952 | Original: -0.28962384982783573
Output: 0.43619895337194925 | Original: -0.28962384982783573
Output: -1.5296970149429776 | Original: -0.28962384982783573
Output: 0.476537709939971 | Original: -0.28962384982783573
Output: 0.44307428348265065 | Original: -0.28962384982783573
Output: -0.22070202471891842 | Original: -0.28962384982783573
Output: -0.8893847375769942 | Original: -0.28962384982783573
Output: -1.772134870622367 | Original: -0.28962384982783573
Output: 0.2551123636207764 | Original: -0.28962384982783573
Output: 0.44430685816331317 | Original: -0.28962384982783573
