Done Forest Fires
Iteration: 1 | Best Mean-Squared-Error: 0.5250540870800754

Iteration: 0 | New Error: 0.5251114824975146

Iteration: 1 | Best Mean-Squared-Error: 0.5251114824975146

Iteration: 0 | New Error: 0.5246656428187852

Iteration: 1 | Best Mean-Squared-Error: 0.5246656428187852

Iteration: 0 | New Error: 0.524673236300377

Iteration: 1 | Best Mean-Squared-Error: 0.524673236300377

Iteration: 0 | New Error: 0.5247295651140659

Iteration: 1 | Best Mean-Squared-Error: 0.5247295651140659

Iteration: 0 | New Error: 0.5244898563176991

Iteration: 1 | Best Mean-Squared-Error: 0.5244898563176991

Iteration: 0 | New Error: 0.5244036229625965

Iteration: 1 | Best Mean-Squared-Error: 0.5244036229625965

Iteration: 0 | New Error: 0.5245486877986395

Iteration: 6 | Best Mean-Squared-Error: 0.5243924838343598

Iteration: 0 | New Error: 0.5245204356020804

Iteration: 1 | Best Mean-Squared-Error: 0.5245204356020804

Iteration: 0 | New Error: 0.5246643100372468

Iteration: 1 | Best Mean-Squared-Error: 0.5246643100372468

Iteration: 0 | New Error: 0.5245188416370047

Iteration: 1 | Best Mean-Squared-Error: 0.5245188416370047

Iteration: 0 | New Error: 0.524561922028802

Iteration: 1 | Best Mean-Squared-Error: 0.524561922028802

Iteration: 0 | New Error: 0.5245736074490003

Iteration: 1 | Best Mean-Squared-Error: 0.5245736074490003

Iteration: 0 | New Error: 0.5244703191831656

Iteration: 1 | Best Mean-Squared-Error: 0.5244703191831656

Iteration: 0 | New Error: 0.5251979211823287

Iteration: 1 | Best Mean-Squared-Error: 0.5251979211823287

Iteration: 0 | New Error: 0.5254043881305982

Iteration: 1 | Best Mean-Squared-Error: 0.5254043881305982

Iteration: 0 | New Error: 0.5249740953305361

Iteration: 1 | Best Mean-Squared-Error: 0.5249740953305361

Iteration: 0 | New Error: 0.5247533550865707

Iteration: 1 | Best Mean-Squared-Error: 0.5247533550865707

Iteration: 0 | New Error: 0.5245868410268362

Iteration: 1 | Best Mean-Squared-Error: 0.5245868410268362

Iteration: 0 | New Error: 0.5250671710560246

Iteration: 1 | Best Mean-Squared-Error: 0.5250671710560246

Iteration: 0 | New Error: 0.5264974150415977

Iteration: 1 | Best Mean-Squared-Error: 0.5264974150415977

Iteration: 0 | New Error: 0.5245235237017387

Iteration: 1 | Best Mean-Squared-Error: 0.5245235237017387

Iteration: 0 | New Error: 0.5249909460535256

Iteration: 1 | Best Mean-Squared-Error: 0.5249909460535256

Iteration: 0 | New Error: 0.5247966085126311

Iteration: 1 | Best Mean-Squared-Error: 0.5247966085126311

Iteration: 0 | New Error: 0.5248003589147839

Iteration: 2 | Best Mean-Squared-Error: 0.5244199551389307

Iteration: 0 | New Error: 0.5260655698008236

Iteration: 1 | Best Mean-Squared-Error: 0.5260655698008236

Iteration: 0 | New Error: 0.5244436940119831

Iteration: 1 | Best Mean-Squared-Error: 0.5244436940119831

Iteration: 0 | New Error: 0.5250564529392644

Iteration: 1 | Best Mean-Squared-Error: 0.5250564529392644

Iteration: 0 | New Error: 0.5248647702018923

Iteration: 1 | Best Mean-Squared-Error: 0.5248647702018923

Iteration: 0 | New Error: 0.526049572108246

Iteration: 1 | Best Mean-Squared-Error: 0.526049572108246

Iteration: 0 | New Error: 0.5246923146894792

Iteration: 1 | Best Mean-Squared-Error: 0.5246923146894792

Iteration: 0 | New Error: 0.5247535116684227

Iteration: 1 | Best Mean-Squared-Error: 0.5247535116684227

Iteration: 0 | New Error: 0.5245939434154029

Iteration: 1 | Best Mean-Squared-Error: 0.5245939434154029

Iteration: 0 | New Error: 0.5258059015697896

