Done Machine
Learning Rate: 1.0 | Momentum Constant: 0.0
Fold 9
Output: -2.104699159224765 | Original: -0.6209086814118165
Output: -2.104699159224765 | Original: -0.5835128077030408
Output: -2.104699159224765 | Original: -0.5461169339942652
Output: -2.104699159224765 | Original: -0.5211863515217481
Output: -2.104699159224765 | Original: -0.5087210602854896
Output: -2.104699159224765 | Original: -0.47755783219484316
Output: -2.104699159224765 | Original: -0.45885989534045535
Output: -2.104699159224765 | Original: -0.43392931286793823
Output: -2.104699159224765 | Original: -0.4089987303954212
Output: -2.104699159224765 | Original: -0.37783550230477475
Output: -2.104699159224765 | Original: -0.34043962859599913
Output: -2.104699159224765 | Original: -0.27811317241470634
Output: -2.104699159224765 | Original: -0.2407172987059307
Output: -2.104699159224765 | Original: -0.18462348814276722
Output: -2.104699159224765 | Original: 0.02105381725549887
Output: -2.104699159224765 | Original: 0.18933524894498932
Output: -2.104699159224765 | Original: 0.5134328210877116
Output: -2.104699159224765 | Original: 0.9559506599748901
Output: -2.104699159224765 | Original: 1.8160557552767302
Overall Mean-Squared Error for Fold 9: 4.262677017456465

